champ	t0	Top	x=15000	y=913000	is_top_side=true	is_bottom_side=false
thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:319:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Top	team=1	pos=Support	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 6, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:337:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Mid	team=0	pos=Top	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 11, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:337:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Mid	team=0	pos=Jungle	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 11, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:337:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Mid	team=0	pos=Mid	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 11, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:337:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Mid	team=0	pos=Bottom	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 11, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:337:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Mid	team=0	pos=Support	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 11, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:337:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Mid	team=1	pos=Top	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 11, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:337:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Mid	team=1	pos=Jungle	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 11, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:337:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Mid	team=1	pos=Mid	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 11, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:337:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Mid	team=1	pos=Bottom	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 11, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:337:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Mid	team=1	pos=Support	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 11, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:346:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Bottom	team=0	pos=Top	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 15, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:346:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Bottom	team=0	pos=Jungle	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 15, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:346:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Bottom	team=0	pos=Mid	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 15, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:346:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Bottom	team=0	pos=Bottom	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 15, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:346:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Bottom	team=0	pos=Support	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 15, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:346:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Bottom	team=1	pos=Top	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 20, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:346:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Bottom	team=1	pos=Jungle	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 20, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:346:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Bottom	team=1	pos=Mid	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 20, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:346:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Bottom	team=1	pos=Bottom	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 20, out_line: Outline, check_move: false, enemy_spotted_me: false })

thread 'main' (26984) panicked at game-ai\src\plan_legacy\old\line_gank\ganker.rs:346:9:
index out of bounds: the len is 7 but the index is 7
bush	lead=7	line=Bottom	team=1	pos=Support	GANKER=PANIC	COVER=Hide(HideSubPlan { bush: 20, out_line: Outline, check_move: false, enemy_spotted_me: false })
update	lead=0	line=Top	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=0	line=Top	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=0	line=Top	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=0	line=Top	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=0	line=Top	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=0	line=Top	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=0	line=Top	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=0	line=Top	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=0	line=Mid	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=0	line=Mid	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=0	line=Mid	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=0	line=Mid	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=0	line=Mid	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=0	line=Mid	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=0	line=Mid	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=0	line=Mid	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=0	line=Bottom	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=0	line=Bottom	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=0	line=Bottom	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=0	line=Bottom	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=0	line=Bottom	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=0	line=Bottom	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=0	line=Bottom	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=0	line=Bottom	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=1	line=Top	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=1	line=Top	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=1	line=Top	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=1	line=Top	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=1	line=Top	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=1	line=Top	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=1	line=Top	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=1	line=Top	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=1	line=Mid	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=1	line=Mid	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=1	line=Mid	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=1	line=Mid	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=1	line=Mid	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=1	line=Mid	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=1	line=Mid	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=1	line=Mid	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=1	line=Bottom	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=1	line=Bottom	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=1	line=Bottom	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=1	line=Bottom	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=1	line=Bottom	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=1	line=Bottom	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=1	line=Bottom	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=1	line=Bottom	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=2	line=Top	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=2	line=Top	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=2	line=Top	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=2	line=Top	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=2	line=Top	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=2	line=Top	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=2	line=Top	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=2	line=Top	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=2	line=Mid	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=2	line=Mid	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=2	line=Mid	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=2	line=Mid	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=2	line=Mid	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=2	line=Mid	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=2	line=Mid	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=2	line=Mid	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=2	line=Bottom	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=2	line=Bottom	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=2	line=Bottom	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=2	line=Bottom	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=2	line=Bottom	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=2	line=Bottom	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=2	line=Bottom	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=2	line=Bottom	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=3	line=Top	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=3	line=Top	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=3	line=Top	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
